Front,Back,vocab?,deckName,noteId,modelName,tags,Audio,Description,English Audio,Image,Image to Thai name card,Literal,Mnemonic,Notes,Phrase No.,Picture,Region,Thai Audio,Thai audio,rank
สังคม [sound:google-0506f4b5-2f47ea2a-47caeb9e-f4b45d7a-a6c88ff8.mp3],society,FALSE,~Freq 4000,1399818768219,Basic (and reversed card),,,,,,,,,,,,,,,248
รู้จัก [sound:google-f9e8e560-6756b4fa-10857d43-f7b95b0a-33a050d6.mp3],know (someone),FALSE,~Freq 4000,1399818768220,Basic (and reversed card),,,,,,,,,,,,,,,249
จำนวน [sound:google-30c9fa72-978d457d-ce5647f6-c8a88a87-51b0df2c.mp3],amount,FALSE,~Freq 4000,1399818768221,Basic (and reversed card),,,,,,,,,,,,,,,250
เล่น [sound:google-df6f4445-3711f559-ce2ec311-f4c7c278-058fd221.mp3],play,FALSE,~Freq 4000,1399818768222,Basic (and reversed card),,,,,,,,,,,,,,,251
สำคัญ [sound:google-943fa12c-07a079e1-ca5c7607-22738c62-459e834f.mp3],important,FALSE,~Freq 4000,1399818768223,Basic (and reversed card),,,,,,,,,,,,,,,252
เดียวกัน [sound:google-70a911c7-27477062-6c09c5bc-0854ddc3-37a77eb7.mp3],same,FALSE,~Freq 4000,1399818768224,Basic (and reversed card),,,,,,,,,,,,,,,253
วัด [sound:google-60e96e56-8e57dd14-e764882d-34f7806e-bb87c5f6.mp3],temple,FALSE,~Freq 4000,1399818768225,Basic (and reversed card),,,,,,,,,,,,,,,254
ตรง [sound:google-65fb0f9b-93c3511b-36231851-535fa7bf-66ce6dad.mp3],direct,FALSE,~Freq 4000,1399818768226,Basic (and reversed card),,,,,,,,,,,,,,,255
แน่นอน [sound:google-32a2484e-08043b95-78e0a9cc-48cc071e-476ce83e.mp3],of course,FALSE,~Freq 4000,1399818768227,Basic (and reversed card),,,,,,,,,,,,,,,256
เล็ก [sound:google-0ac1bd75-f8251824-b2bb7343-cc4be150-bc6c8682.mp3],small,FALSE,~Freq 4000,1399818768228,Basic (and reversed card),,,,,,,,,,,,,,,257
ชาว [sound:google-702adf2b-5d092831-3b73aa72-38bda521-94a21441.mp3],people,FALSE,~Freq 4000,1399818768229,Basic (and reversed card),,,,,,,,,,,,,,,258
มากมาย [sound:google-b2410f1d-0ffa0a62-45aaf245-fddb4bb0-0a462061.mp3],many,FALSE,~Freq 4000,1399818768230,Basic (and reversed card),,,,,,,,,,,,,,,259
รักษา [sound:google-e8a8e9e2-3b345ac0-228d7729-b385316f-59366cf5.mp3],treat,FALSE,~Freq 4000,1399818768231,Basic (and reversed card),,,,,,,,,,,,,,,260
ลด [sound:google-ae671742-3f9d1e94-2d6dd7b8-1c23a71e-3932e101.mp3],reduce,FALSE,~Freq 4000,1399818768232,Basic (and reversed card),,,,,,,,,,,,,,,261
กิน [sound:google-79a92184-5c8b1d8e-3fc7ff2c-2e2c5d00-28cbe4b3.mp3],eat,FALSE,~Freq 4000,1399818768233,Basic (and reversed card),,,,,,,,,,,,,,,262
แรง [sound:google-f5008536-f241113c-ee25aecf-33d30c11-53cd2de1.mp3],force; strength; power; harsh,FALSE,~Freq 4000,1399818768234,Basic (and reversed card),,,,,,,,,,,,,,,263
สุข [sound:google-36e6aa0a-fa10a67c-37d4558d-deff31d0-60d7066c.mp3],happiness,FALSE,~Freq 4000,1399818768235,Basic (and reversed card),,,,,,,,,,,,,,,264
ขาย [sound:google-0ccec075-9f0b2d0a-b7918528-c533cfa7-0e4bda6d.mp3],sell,FALSE,~Freq 4000,1399818768236,Basic (and reversed card),,,,,,,,,,,,,,,265
ชาวบ้าน [sound:google-bb8867a8-2ea7b15e-1075ae75-d0417313-b82ac1af.mp3],villagers,FALSE,~Freq 4000,1399818768237,Basic (and reversed card),,,,,,,,,,,,,,,266
ค่า [sound:google-fae2ea17-8a5f17c4-04945308-aa20a864-8b93dcc1.mp3],cost,FALSE,~Freq 4000,1399818768238,Basic (and reversed card),,,,,,,,,,,,,,,267
เจ้าของ [sound:google-915a2b65-5c890299-dbadbe12-4168b1bb-5dc244ca.mp3],owner,FALSE,~Freq 4000,1399818768239,Basic (and reversed card),,,,,,,,,,,,,,,268
มุม [sound:google-fae5bfd1-81456b56-a29cdba5-25f431e9-2cdc11ed.mp3],angle; corner,FALSE,~Freq 4000,1399818768240,Basic (and reversed card),,,,,,,,,,,,,,,269
เพิ่ม [sound:google-716d3153-23e16c4b-0462b462-ecdd7100-ea1ac4ae.mp3],add,FALSE,~Freq 4000,1399818768241,Basic (and reversed card),,,,,,,,,,,,,,,270
ใต้ [sound:google-3e0e4bc6-e15b4a76-c3f4736f-d2b62ee3-c44a9646.mp3],under,FALSE,~Freq 4000,1399818768242,Basic (and reversed card),,,,,,,,,,,,,,,271
คู่ [sound:google-c2c5ec8b-f3ee8f4f-bdd199fb-f1cd4df8-7734ad6e.mp3],pair,FALSE,~Freq 4000,1399818768243,Basic (and reversed card),,,,,,,,,,,,,,,272
ข้าม [sound:google-71fde3cd-10e8b2dd-65b1083d-3adf01bf-da3281ab.mp3],cross over; across,FALSE,~Freq 4000,1399818768244,Basic (and reversed card),,,,,,,,,,,,,,,273
ระยะ [sound:google-3a057956-def98b50-56fb13bf-2a3ac3e8-5f6e3832.mp3],phase,FALSE,~Freq 4000,1399818768245,Basic (and reversed card),,,,,,,,,,,,,,,274
สู่ [sound:google-eef8e745-b069c667-5fcf48b0-43f94773-0c3e5e4a.mp3],to,FALSE,~Freq 4000,1399818768246,Basic (and reversed card),,,,,,,,,,,,,,,275
พร้อม [sound:google-eeeaf5a8-4460db14-319d08aa-2cf7f32a-d291e24b.mp3],simultaneously; ready,FALSE,~Freq 4000,1399818768247,Basic (and reversed card),,,,,,,,,,,,,,,276
รู้สึก [sound:google-92eafbda-5596986b-91e2282b-de7fd987-37a8717d.mp3],feel,FALSE,~Freq 4000,1399818768248,Basic (and reversed card),,,,,,,,,,,,,,,277
นี่ [sound:google-9315fa92-55924215-84cda7e2-452ab707-5ec49ab9.mp3],this,FALSE,~Freq 4000,1399818768249,Basic (and reversed card),,,,,,,,,,,,,,,278
หลังจาก [sound:google-374f255a-5c638527-8204614c-336523ec-aed542d4.mp3],after,FALSE,~Freq 4000,1399818768250,Basic (and reversed card),,,,,,,,,,,,,,,279
หมด [sound:google-c4187456-61ce7ed7-ce5decb3-a5222450-437e9339.mp3],all; empty,FALSE,~Freq 4000,1399818768251,Basic (and reversed card),,,,,,,,,,,,,,,280
ประ [sound:google-7e76b4c2-1aa40f09-a85e5370-e0e92da1-946a01ed.mp3],sprinkle; (prefix),FALSE,~Freq 4000,1399818768252,Basic (and reversed card),,,,,,,,,,,,,,,281
หญิง [sound:google-b6dfdbd3-2e8e8e0d-76d7d02e-a6fd89e3-2fc658f1.mp3],female,FALSE,~Freq 4000,1399818768253,Basic (and reversed card),,,,,,,,,,,,,,,282
สุดท้าย [sound:google-536c814d-4ef8a44d-4a2325d1-bc94c76e-e4cd3ceb.mp3],final,FALSE,~Freq 4000,1399818768254,Basic (and reversed card),,,,,,,,,,,,,,,283
แต่ละ [sound:google-aa289d89-92e855ab-8d600d21-fe53bcd7-d68ac7ea.mp3],each,FALSE,~Freq 4000,1399818768255,Basic (and reversed card),,,,,,,,,,,,,,,284
เพลง [sound:google-1a0940b8-4513dccb-fbe120f0-ac32b220-9d77f45c.mp3],music; song,FALSE,~Freq 4000,1399818768256,Basic (and reversed card),,,,,,,,,,,,,,,285
เพื่อน [sound:google-c0c62f16-8894a440-10d8aee5-ee3880fe-2b144bbb.mp3],friend,FALSE,~Freq 4000,1399818768257,Basic (and reversed card),,,,,,,,,,,,,,,286
จนถึง [sound:google-e6053042-b9d8f54e-21ac00d0-54e22df6-9aac17f0.mp3],until,FALSE,~Freq 4000,1399818768258,Basic (and reversed card),,,,,,,,,,,,,,,287
ยังคง [sound:google-e7e8cd0c-c4201cb4-3aa85266-8ef84c61-57c651b1.mp3],still,FALSE,~Freq 4000,1399818768259,Basic (and reversed card),,,,,,,,,,,,,,,288
รอบ [sound:google-bc4335bc-c08c87ca-4f4d0ead-babe4d68-5299ccc0.mp3],cycle; round; circuit,FALSE,~Freq 4000,1399818768260,Basic (and reversed card),,,,,,,,,,,,,,,289
ติดต่อ [sound:google-71ac9adf-fe4a3b70-d490bf06-c2968dfb-0478127b.mp3],contact,FALSE,~Freq 4000,1399818768261,Basic (and reversed card),,,,,,,,,,,,,,,290
ไหน [sound:google-b87da684-86aef8db-b8f9d083-47d74b3e-1c902f78.mp3],where,FALSE,~Freq 4000,1399818768262,Basic (and reversed card),,,,,,,,,,,,,,,291
ความรู้สึก [sound:google-420524cc-8617731e-a9ea4897-f646c74c-a7af3f6f.mp3],feeling,FALSE,~Freq 4000,1399818768263,Basic (and reversed card),,,,,,,,,,,,,,,292
ปลาย [sound:google-1c578d43-7baf676d-797a7fa6-102e1a1d-af21dfa3.mp3],end,FALSE,~Freq 4000,1399818768264,Basic (and reversed card),,,,,,,,,,,,,,,293
ยาว [sound:google-3d2dbdbc-8e042c39-673008fc-6d5c93d1-51b7db86.mp3],long,FALSE,~Freq 4000,1399818768265,Basic (and reversed card),,,,,,,,,,,,,,,294
แต่ง [sound:google-ffc24901-8d3cc7ca-157c7afc-b6f51aad-82bfd08a.mp3],to dress; to write/compose,FALSE,~Freq 4000,1399818768266,Basic (and reversed card),,,,,,,,,,,,,,,295
นักเรียน [sound:google-92d76d04-3116f9f1-76e51ffd-a1fdc82f-9f4e6aa9.mp3],student,FALSE,~Freq 4000,1399818768267,Basic (and reversed card),,,,,,,,,,,,,,,296
สงบ [sound:google-80f455bd-1d6a51ec-099a4e74-f82aed80-8e3a33d3.mp3],peaceful,FALSE,~Freq 4000,1399818768268,Basic (and reversed card),,,,,,,,,,,,,,,297
จุด [sound:google-a2015fdf-52daf42a-e3add725-985871f4-dec6524f.mp3],point,FALSE,~Freq 4000,1399818768269,Basic (and reversed card),,,,,,,,,,,,,,,298
เดิน [sound:google-abff286f-eaec38c6-09febaf0-dd4968dc-4f5a9109.mp3],walk,FALSE,~Freq 4000,1399818768270,Basic (and reversed card),,,,,,,,,,,,,,,299
สนใจ [sound:google-32a8a24a-de9dcf88-318287b0-0da5754e-bf3017d1.mp3],interested,FALSE,~Freq 4000,1399818768271,Basic (and reversed card),,,,,,,,,,,,,,,300
หา [sound:google-e29e6a8d-01ecfec9-d0bff666-c00a32cb-3007f0e8.mp3],find,FALSE,~Freq 4000,1399818768072,Basic (and reversed card),,,,,,,,,,,,,,,101
สำหรับ [sound:google-f8e274c2-4d8b468a-bbedbb8f-0186b383-7c9955ff.mp3],for,FALSE,~Freq 4000,1399818768073,Basic (and reversed card),,,,,,,,,,,,,,,102
ผม [sound:google-5b2bc60e-1d207dd2-e997bcb1-c1b31478-7270aac8.mp3],I (mostly male); hair (on head),FALSE,~Freq 4000,1399818768074,Basic (and reversed card),,,,,,,,,,,,,,,103
กลาง [sound:google-667b5661-b7186676-99128404-605cb459-0cac837c.mp3],middle; center,FALSE,~Freq 4000,1399818768075,Basic (and reversed card),,,,,,,,,,,,,,,104
ก็ได้ [sound:google-4d5fcb7b-81523cfe-df3084e7-968b5e0b-19ed0a89.mp3],it is alright to,FALSE,~Freq 4000,1399818768076,Basic (and reversed card),,,,,,,,,,,,,,,105
นอก [sound:google-7d0ed383-891ab447-0c0d33ab-88eb03dc-9018e1df.mp3],out,FALSE,~Freq 4000,1399818768077,Basic (and reversed card),,,,,,,,,,,,,,,106
ด้าน [sound:google-094edc0d-659b1772-1c2fba0e-161ff1d7-6b50a0e4.mp3],side,FALSE,~Freq 4000,1399818768078,Basic (and reversed card),,,,,,,,,,,,,,,107
คุณ [sound:google-54801458-9af22fd8-8f0ad869-2dc1178e-839b5be5.mp3],you,FALSE,~Freq 4000,1399818768079,Basic (and reversed card),,,,,,,,,,,,,,,108
เดียว [sound:google-15df82c4-74c6a89c-1efdb418-256e9d66-6b382b94.mp3],single; one,FALSE,~Freq 4000,1399818768080,Basic (and reversed card),,,,,,,,,,,,,,,109
เมือง [sound:google-af85f03e-d7921e69-ddd200fc-3131c69f-409cbcbb.mp3],city,FALSE,~Freq 4000,1399818768081,Basic (and reversed card),,,,,,,,,,,,,,,110
สิ่ง [sound:google-2be43f57-701f4d10-73546609-2509672f-75ffb898.mp3],thing,FALSE,~Freq 4000,1399818768082,Basic (and reversed card),,,,,,,,,,,,,,,111
ตัด [sound:google-476c53da-7688ffba-b6af7f12-ef68cae6-21194278.mp3],cut,FALSE,~Freq 4000,1399818768083,Basic (and reversed card),,,,,,,,,,,,,,,112
ทรง [sound:google-9dd6eb8c-72262f8e-bd00aac2-bc3fc831-e8508aeb.mp3],"style, hairdo",FALSE,~Freq 4000,1399818768084,Basic (and reversed card),,,,,,,,,,,,,,,113
นำ [sound:google-7f151c7d-741d0932-8a878a9a-c00b1a89-cf2b7501.mp3],lead,FALSE,~Freq 4000,1399818768085,Basic (and reversed card),,,,,,,,,,,,,,,114
ผิด [sound:google-454cc7eb-475d0e76-8fc984aa-2e731c56-246c1249.mp3],wrong,FALSE,~Freq 4000,1399818768086,Basic (and reversed card),,,,,,,,,,,,,,,115
เสีย [sound:google-a298ce55-30b9d433-0f81fab8-31ac5532-9d6e8fcf.mp3],waste,FALSE,~Freq 4000,1399818768087,Basic (and reversed card),,,,,,,,,,,,,,,116
เอา [sound:google-1898cb5b-815c1eaa-e3f117e5-69077d3d-a1a41625.mp3],take; want,FALSE,~Freq 4000,1399818768088,Basic (and reversed card),,,,,,,,,,,,,,,117
จน [sound:google-a2a5fbc8-6d95623f-6023ff35-8b1efaef-a92b3450.mp3],until,FALSE,~Freq 4000,1399818768089,Basic (and reversed card),,,,,,,,,,,,,,,118
เลย [sound:google-b29a5640-43edd3ad-02cce759-10c192a7-1a579466.mp3],therefore; …at all,FALSE,~Freq 4000,1399818768090,Basic (and reversed card),,,,,,,,,,,,,,,119
คิด [sound:google-ade203cf-94a6018a-b9c3cf45-f37c3867-6c6f3375.mp3],think,FALSE,~Freq 4000,1399818768091,Basic (and reversed card),,,,,,,,,,,,,,,120
นับ [sound:google-17bf31f0-2d6d92e0-2a376ab4-c04b19d0-5ebfcd4f.mp3],count,FALSE,~Freq 4000,1399818768092,Basic (and reversed card),,,,,,,,,,,,,,,121
ผ่าน [sound:google-eba53727-cd72f09f-1d779ea3-0e765457-71a43b26.mp3],pass,FALSE,~Freq 4000,1399818768093,Basic (and reversed card),,,,,,,,,,,,,,,122
เท่านั้น [sound:google-7297f713-17375560-0ae4ed7c-4adfaae5-e52c812a.mp3],only,FALSE,~Freq 4000,1399818768094,Basic (and reversed card),,,,,,,,,,,,,,,123
ตั้งแต่ [sound:google-b2e704f5-95def500-f37ed8da-e6a2eee9-888fc765.mp3],since,FALSE,~Freq 4000,1399818768095,Basic (and reversed card),,,,,,,,,,,,,,,124
ตอน [sound:google-d8672641-63b39257-e0815e20-68b6b70c-be2ffcec.mp3],when; during,FALSE,~Freq 4000,1399818768096,Basic (and reversed card),,,,,,,,,,,,,,,125
สามารถ [sound:google-f6bf55f0-a17b305f-17a3d12c-c5f43918-07c6596c.mp3],be able,FALSE,~Freq 4000,1399818768097,Basic (and reversed card),,,,,,,,,,,,,,,126
เรียก [sound:google-ccca25de-c9946ab7-812e3c46-d58c9f32-0371e1a8.mp3],call,FALSE,~Freq 4000,1399818768098,Basic (and reversed card),,,,,,,,,,,,,,,127
ชื่อ [sound:google-47f8b20a-0a14f4d0-2099e787-5ff69c3c-bae69608.mp3],name,FALSE,~Freq 4000,1399818768099,Basic (and reversed card),,,,,,,,,,,,,,,128
ประเทศ [sound:google-9e0aaa04-629e6ebb-fd2e4f82-e15a69f7-57418296.mp3],country,FALSE,~Freq 4000,1399818768100,Basic (and reversed card),,,,,,,,,,,,,,,129
เอง [sound:google-f4459d4d-f4efe393-7fc15522-9dfbbc01-675a6ba9.mp3],only; alone; just,FALSE,~Freq 4000,1399818768101,Basic (and reversed card),,,,,,,,,,,,,,,130
ภาพ [sound:google-34482d78-9cbefd22-3ffffc97-eba6c704-c06b8e56.mp3],image,FALSE,~Freq 4000,1399818768102,Basic (and reversed card),,,,,,,,,,,,,,,131
นอกจาก [sound:google-9de60802-d794bae1-78be6b09-81836964-89ddea16.mp3],in addition to,FALSE,~Freq 4000,1399818768103,Basic (and reversed card),,,,,,,,,,,,,,,132
อ่าน [sound:google-cb183931-fba1854a-027106c7-207d9a2a-5debc9c2.mp3],read,FALSE,~Freq 4000,1399818768104,Basic (and reversed card),,,,,,,,,,,,,,,133
เคย [sound:google-8b135df6-ef02723a-9b4fdabd-4b9ce0a2-dd511d65.mp3],ever,FALSE,~Freq 4000,1399818768105,Basic (and reversed card),,,,,,,,,,,,,,,134
อะไร [sound:google-9b825ae5-d6c72893-dd9ce925-033cfff1-5d729cbb.mp3],what,FALSE,~Freq 4000,1399818768106,Basic (and reversed card),,,,,,,,,,,,,,,135
กลับ [sound:google-afb774fb-ab14d5a5-9a2a5cea-cdbec24b-bb65188a.mp3],return,FALSE,~Freq 4000,1399818768107,Basic (and reversed card),,,,,,,,,,,,,,,136
ขอ [sound:google-7ac0918e-9eb919f7-8205f3ce-ad73991f-b491f959.mp3],ask,FALSE,~Freq 4000,1399818768108,Basic (and reversed card),,,,,,,,,,,,,,,137
โลก [sound:google-6594de66-5b7e794d-258eabb2-5eb0b793-5ee5aa58.mp3],world,FALSE,~Freq 4000,1399818768109,Basic (and reversed card),,,,,,,,,,,,,,,138
ได้รับ [sound:google-8e67134a-5419696f-9fb4cf41-a3103a9c-eda44556.mp3],receive,FALSE,~Freq 4000,1399818768110,Basic (and reversed card),,,,,,,,,,,,,,,139
น้ำ [sound:google-79a2be0e-5f97512f-238867a3-c7cfec7a-e0c2dd9a.mp3],water,FALSE,~Freq 4000,1399818768111,Basic (and reversed card),,,,,,,,,,,,,,,140
เดิม [sound:google-a704d7e9-843082a9-ec38b14a-39d86e87-c8a2c13e.mp3],original; before,FALSE,~Freq 4000,1399818768112,Basic (and reversed card),,,,,,,,,,,,,,,141
อย่างไร [sound:google-bd58681e-33f355da-1624b0f4-e5ca28c4-7b2c3d52.mp3],how,FALSE,~Freq 4000,1399818768113,Basic (and reversed card),,,,,,,,,,,,,,,142
ยิ่ง [sound:google-4535df37-3c444cd0-6a55b83b-900280d6-1db35333.mp3],the more...,FALSE,~Freq 4000,1399818768114,Basic (and reversed card),,,,,,,,,,,,,,,143
บ้าน [sound:google-e8836dad-809d802a-e3f93e3d-5a431c1c-7539c27e.mp3],home,FALSE,~Freq 4000,1399818768115,Basic (and reversed card),,,,,,,,,,,,,,,144
ฝ่าย [sound:google-8eff88fb-1ce50c40-91a6b6b0-f679985d-9387cfc7.mp3],party; side,FALSE,~Freq 4000,1399818768116,Basic (and reversed card),,,,,,,,,,,,,,,145
คำ [sound:google-744a2f18-654db449-7c5caaba-1b722cc5-18bf9e97.mp3],word,FALSE,~Freq 4000,1399818768117,Basic (and reversed card),,,,,,,,,,,,,,,146
พบ [sound:google-865e3849-a2a579fb-5bcf667e-51e2b75c-7f202162.mp3],meet; find,FALSE,~Freq 4000,1399818768118,Basic (and reversed card),,,,,,,,,,,,,,,147
เข้าใจ [sound:google-8468a188-befc36c8-06db51e3-94d2911f-24ae3dd0.mp3],understand,FALSE,~Freq 4000,1399818768119,Basic (and reversed card),,,,,,,,,,,,,,,148
อัน [sound:google-a31894c5-d818da2e-3b2e3e0a-ed41875f-b6e7100d.mp3],piece (classifier),FALSE,~Freq 4000,1399818768120,Basic (and reversed card),,,,,,,,,,,,,,,149
ส่ง [sound:google-aec9fa86-16f0f21d-b8bf93b7-eec3deb6-573438d3.mp3],send,FALSE,~Freq 4000,1399818768121,Basic (and reversed card),,,,,,,,,,,,,,,150
ถือ [sound:google-a2e1f4d7-6bc6febd-22535369-aeaa0553-9ff8338a.mp3],hold,FALSE,~Freq 4000,1399818768122,Basic (and reversed card),,,,,,,,,,,,,,,151
มัน [sound:google-1117c02e-9b302b40-7d50b04b-d4573f8b-337a3260.mp3],it,FALSE,~Freq 4000,1399818768123,Basic (and reversed card),,,,,,,,,,,,,,,152
ที่อยู่ [sound:google-bae2000e-073b4406-d445629b-a5614c2b-d43c998a.mp3],address,FALSE,~Freq 4000,1399818768124,Basic (and reversed card),,,,,,,,,,,,,,,153
แม้ [sound:google-b2bd1b2c-827c7449-63b1dab8-b861fabc-def5ba9f.mp3],even; &nbsp;though; if; provided,FALSE,~Freq 4000,1399818768125,Basic (and reversed card),,,,,,,,,,,,,,,154
กำลัง [sound:google-c1c6eaf4-ea0b9b31-9e5d606e-3a524d57-584f7faa.mp3],power,FALSE,~Freq 4000,1399818768126,Basic (and reversed card),,,,,,,,,,,,,,,155
ควร [sound:google-5aaf41a0-95c7a5ec-1152326f-d92a5606-c10c2b20.mp3],should,FALSE,~Freq 4000,1399818768127,Basic (and reversed card),,,,,,,,,,,,,,,156
ปัญหา [sound:google-a81551d9-ccea83b0-4f3cc75c-2cc1f528-1608ff0c.mp3],problem,FALSE,~Freq 4000,1399818768128,Basic (and reversed card),,,,,,,,,,,,,,,157
ยก [sound:google-a98311b8-563fcc95-a973ac6b-be11bd3d-6536b8e2.mp3],lift; raise,FALSE,~Freq 4000,1399818768129,Basic (and reversed card),,,,,,,,,,,,,,,158
น่า [sound:google-0ac1b0a7-04a5302a-c87c7349-db5ef049-a4f636ad.mp3],ought to,FALSE,~Freq 4000,1399818768130,Basic (and reversed card),,,,,,,,,,,,,,,159
ต้น [sound:google-0560dcbc-2ca16b6d-8834ac68-5acd9f5b-b8b1d971.mp3],beginning,FALSE,~Freq 4000,1399818768131,Basic (and reversed card),,,,,,,,,,,,,,,160
รู้ [sound:google-5c7562ac-70c45b3e-221d63dc-3d92dc1e-caf970d6.mp3],know,FALSE,~Freq 4000,1399818768132,Basic (and reversed card),,,,,,,,,,,,,,,161
เหมือน [sound:google-d69e6ab2-97c52e85-c96d1bdc-922e845c-79a020e8.mp3],as; like,FALSE,~Freq 4000,1399818768133,Basic (and reversed card),,,,,,,,,,,,,,,162
เท่า [sound:google-9e2dfc71-adffe047-c4d05750-56f518c3-390309d3.mp3],as much as; times (size),FALSE,~Freq 4000,1399818768134,Basic (and reversed card),,,,,,,,,,,,,,,163
บน [sound:google-557c1715-79269c71-d604e721-4934d963-303c2034.mp3],on,FALSE,~Freq 4000,1399818768135,Basic (and reversed card),,,,,,,,,,,,,,,164
พยายาม [sound:google-a9eb1ce1-76804534-f0db9716-6a4cc3a5-75530895.mp3],attempt,FALSE,~Freq 4000,1399818768136,Basic (and reversed card),,,,,,,,,,,,,,,165
จริง [sound:google-c550d988-ccc8be4a-4dc9c490-45fee9bb-4daefa7b.mp3],real,FALSE,~Freq 4000,1399818768137,Basic (and reversed card),,,,,,,,,,,,,,,166
สร้าง [sound:google-c347fb5b-73e02072-fff85861-c2000d3f-b0ba1ef4.mp3],create,FALSE,~Freq 4000,1399818768138,Basic (and reversed card),,,,,,,,,,,,,,,167
ร่วม [sound:google-ab804e11-9ba81846-8c5fcd26-fd317df2-694b8584.mp3],join,FALSE,~Freq 4000,1399818768139,Basic (and reversed card),,,,,,,,,,,,,,,168
บอก [sound:google-648772b2-e91488e7-252ba37d-ee32c157-b9f11a25.mp3],tell,FALSE,~Freq 4000,1399818768140,Basic (and reversed card),,,,,,,,,,,,,,,169
ตลอด [sound:google-2dd189c0-274ee46e-5aaa2c04-291ed4ec-f89bf420.mp3],throughout; always,FALSE,~Freq 4000,1399818768141,Basic (and reversed card),,,,,,,,,,,,,,,170
เช่น [sound:google-ccd279e9-d1251d44-91656a89-721f498a-4b4d1bc7.mp3],like,FALSE,~Freq 4000,1399818768142,Basic (and reversed card),,,,,,,,,,,,,,,171
หนังสือ [sound:google-0d25bd20-87040cc0-7f161ce1-32ec060c-84cad22a.mp3],book,FALSE,~Freq 4000,1399818768143,Basic (and reversed card),,,,,,,,,,,,,,,172
ละ [sound:google-f2ec0a9d-4c4a1aa7-c5e0aefc-639b7877-03b9004e.mp3],each,FALSE,~Freq 4000,1399818768144,Basic (and reversed card),,,,,,,,,,,,,,,173
ท่าน [sound:google-411c2b13-12539644-74adc12e-a429871b-7f1b8200.mp3],you (polite),FALSE,~Freq 4000,1399818768145,Basic (and reversed card),,,,,,,,,,,,,,,174
เก็บ [sound:google-048d41bb-225b9894-a3eab2bb-e85d7a4d-770e8111.mp3],store; put away,FALSE,~Freq 4000,1399818768146,Basic (and reversed card),,,,,,,,,,,,,,,175
ไม่ว่า [sound:google-662ecf33-9859e543-08a2d0a6-4e759dc1-7f13b3fb.mp3],regardless of; no matter what,FALSE,~Freq 4000,1399818768147,Basic (and reversed card),,,,,,,,,,,,,,,176
ผล [sound:google-d47459f2-e9013294-ac3e6623-b07182c5-d49ae4ff.mp3],results,FALSE,~Freq 4000,1399818768148,Basic (and reversed card),,,,,,,,,,,,,,,177
บ้าง [sound:google-8f8dbf5a-f7ed71f5-14c125e3-c8181628-7790a082.mp3],some,FALSE,~Freq 4000,1399818768149,Basic (and reversed card),,,,,,,,,,,,,,,178
ใคร [sound:google-3db4fbad-5030dff7-8dc491f5-56d8897d-b201f5f5.mp3],who,FALSE,~Freq 4000,1399818768150,Basic (and reversed card),,,,,,,,,,,,,,,179
แก่ [sound:google-66202da1-a6c3a1dc-b848fef1-cb7c04bb-0d8626a1.mp3],to; old,FALSE,~Freq 4000,1399818768151,Basic (and reversed card),,,,,,,,,,,,,,,180
