Word,In Anki?
โค่น,False
ควง,False
โซ่,True
โสด,False
อาสาสมัคร,True
ข้อมือ,False
ครู่,True
วิจิตร,False
ประกันภัย,False
เรื่องสั้น,False
ต้นเหตุ,False
ฟังดู,False
พันธมิตร,False
ทีมงาน,False
ตรึง,False
คู่กรณี,False
เครื่องจักร,False
พายุ,False
เน็ต,False
นิดเดียว,False
ค่อน,False
ล่อง,False
เคาะ,False
ตุ,False
งอ,True
มหาราช,False
ริเริ่ม,False
กริยา,False
สุนทร,False
แต่เดิม,False
เว็บ,False
กู้ยืม,False
ดอย,False
ศุลกากร,False
ดาวเทียม,False
นุ่ง,False
หุง,False
เข้าข้าง,False
ริมฝีปาก,False
เชื้อชาติ,False
คำขอ,False
พระพุทธรูป,False
โคน,False
ร่อง,False
ปกคลุม,False
ปิ้ง,False
บำเพ็ญ,False
ถ่ายภาพ,False
เล็บ,False
ครอบงำ,False
ชื่นชอบ,False
ได้เปรียบ,False
อารยธรรม,False
แสงแดด,False
กระสุน,False
รักษ์,False
โคม,False
ชะตา,False
อากร,False
แตง,True
งด,False
แบ่งแยก,False
ทอดพระเนตร,False
เฉลิม,False
เปรี้ยว,True
หวง,True
หนักหนา,False
นักกีฬา,False
สังคมนิยม,False
ก่อการ,False
บ้านพัก,False
เซนติเมตร,False
มาน,False
วิตกกังวล,False
มด,False
อิฐ,False
ตุง,False
คู่สมรส,False
สลัด,False
ชมรม,False
หอบ,False
แวดล้อม,False
ของดี,False
พลเอก,False
รีด,False
แง่มุม,False
ฉวย,False
เตะ,True
จักรพรรดิ,False
นักแสดง,True
ปล่อยตัว,False
เจ้าแม่,False
เลน,False
โปรดเกล้า,False
ประจำตัว,False
แย้ง,False
ฟาก,False
โลหิต,False
สับ,True
หมี,True
ปลื้ม,False
ผง,False
ก้าวร้าว,False
ปูน,False
เอว,False
มนต์,False
ก๋วยเตี๋ยว,True
ตอนต้น,False
ชุ่ม,False
เพลิน,False
ภริยา,True
ละก็,False
แขนง,False
ผอม,True
สบู่,False
จุดเด่น,False
เซียน,False
คิดค้น,False
ใช้สอย,False
พันปี,False
ทนายความ,False
ลุ่ม,False
ต้นแบบ,False
ตามลำพัง,False
ผู้สื่อข่าว,False
คุณวุฒิ,False
วิกฤติ,False
ตู้เย็น,False
เจ้าพนักงาน,False
ไว้ใจ,True
แม่ค้า,False
บาดแผล,False
พก,False
แชมป์,False
เอ็ง,False
ชาญ,False
สั่งการ,False
ระยะห่าง,False
จิตรกรรม,False
เยียวยา,False
ละเอียดอ่อน,False
ตอ,False
กำหนดการ,False
เรียว,False
อิสรภาพ,False
วิธีคิด,False
บอกกล่าว,False
แวดวง,False
หมึก,False
ตับ,True
เคมี,False
ขี้เกียจ,True
ตื่นตัว,False
ช่อ,False
ฤดูกาล,False
ผีเสื้อ,True
ท่วม,False
ดัชนี,False
แถลง,False
ซึ้ง,True
ยีน,False
เถียง,True
หน้าอก,False
ทุบ,True
การเรียนการสอน,False
นางสาว,False
ไพศาล,False
เทียบเท่า,False
มิด,False
ซีก,False
ผ่อง,False
จุดอ่อน,False
ไปรษณีย์,False
หากิน,False
หวัด,True
สมา,False
อันดี,False
นิติบุคคล,False
เฒ่า,False
ดวงจันทร์,False
ผู้เสียหาย,False
สงเคราะห์,False
พารา,False
หมอก,False
คนขาย,True
ไอน้ำ,False
เสียบ,False
ยับยั้ง,False
พจน์,False
เลขานุการ,False
สาด,False
โขง,False
อายุความ,False
เต้นรำ,False
เป็นอันขาด,False
วาท,False
กาง,False
ขาดทุน,False
คุณย่า,False
เป,False
นุ่มนวล,False
ข้อหา,True
ที่ระลึก,False
มานะ,False
กิเลส,False
ปริญญา,False
หาเสียง,False
แว่น,False
พาหนะ,False
ประมุข,False
เครื่องแบบ,False
สหประชาชาติ,False
ศิลา,False
จุดมุ่งหมาย,False
หวั่นไหว,False
เด่นชัด,False
แบรนด์,False
เฮีย,False
นายอำเภอ,False
เนิน,False
เขิน,False
ดุจ,False
โดยสิ้นเชิง,False
ซ่อมแซม,False
ข้อเสีย,False
สวัสดิ์,False
ผู้เฒ่า,False
พึงพอใจ,False
เป็นกลาง,False
พยากรณ์,False
เอย,False
จีบ,True
ทัศน์,False
เตรียมพร้อม,False
พรมแดน,False
รอน,False
หรู,False
โลภ,False
ปฐม,False
ฝืน,False
ยืดหยุ่น,False
สมรรถภาพ,False
แอ,False
ถ่ายทำ,False
คึกคัก,False
แปลกหน้า,False
สมัครใจ,False
ศิลป,False
พุ่ม,False
โดด,False
อิเล็กทรอนิกส์,False
บาตร,False
อวยพร,False
นิกาย,False
อึ้ง,False
พระองค์เจ้า,False
ลงตัว,False
กระโปรง,True
ปานกลาง,False
เกรด,False
ราตรี,False
หาร,False
สิทธิมนุษยชน,False
รับผิด,False
รู้อยู่,False
คลาสสิก,False
ไวน์,True
นึกคิด,False
กรอก,False
ถกเถียง,False
หลุดพ้น,False
นิพนธ์,False
ภาคตะวันออก,False
ถึงที่,False
กลยุทธ์,False
ลำตัว,False
อนึ่ง,False
แทรกแซง,False
ทำนาย,False
ผลัก,False
กบฏ,False
น้ำลาย,False
กระแทก,False
พระราชา,False
กก,False
ราศี,False
หลักประกัน,False
คว่ำ,False
แตกแยก,False
ร้องเรียน,False
ส่งตัว,False
เงย,False
เคราะห์,False
กระบวน,False
การบริการ,False
กลบ,False
ผู้ใหญ่บ้าน,False
เอาเรื่อง,False
ภาชนะ,False
สงฆ์,False
คุณปู่,False
หมายเหตุ,False
อักเสบ,False
ลาง,False
เร่งรัด,False
ลื้อ,False
ทำเนียบ,False
บุคลิกภาพ,False
ขอน,False
ผลเสีย,False
พาย,False
กระเทือน,False
ชะงัก,False
เครื่องสำอาง,True
คู่มือ,False
ทาย,False
ของเสีย,False
หด,False
ตื้น,False
วิสัย,False
โมโห,False
เงินตรา,False
รับคำ,False
ขว้าง,False
น้อยใจ,True
อาณาเขต,False
บดี,False
ยี,False
จงรักภักดี,False
ใจเย็น,False
วิวัฒนาการ,False
ค่าธรรมเนียม,False
เบี้ย,False
อสังหาริมทรัพย์,False
ฝ่าฝืน,False
ผลตอบแทน,False
บิ,False
หลอด,False
น้ำยา,False
โรแมนติก,False
เพิกถอน,False
รัฐศาสตร์,False
ทู,False
นายแพทย์,False
ข่มขู่,False
อุทธรณ์,False
ฟาร์ม,False
ผุด,False
เหยียด,False
หมอน,False
ทึ่ง,False
ปลายทาง,True
ตาบอด,False
สถาปนา,False
เข็น,False
รายวัน,False
โน้ม,False
สินเชื่อ,False
เกื้อกูล,False
เกื้อ,False
หุ้นส่วน,False
บรรทัด,False
บด,False
ฝ้าย,False
สงค์,False
เจ้าพ่อ,False
อวกาศ,False
เลี้ยว,True
เจ้าสาว,False
ฉุด,False
ดิ้น,False
ปั่น,True
มาลา,False
ระเบียง,False
อ้า,False
ประมูล,False
กระซิบ,False
ทยอย,False
ขืน,False
เค็ม,True
ประมวลกฎหมาย,False
กาม,False
โปรตีน,False
เปลือย,False
เตี้ย,True
คงที่,False
พอง,False
สังหาร,False
เคลือบ,False
หมั่น,False
ข้าวต้ม,False
ผนวก,False
เหนียว,False
หลับตา,False
จู่,False
เจ้าภาพ,False
เสี้ยว,False
ค่าเสียหาย,False
บูรพา,False
ราชสำนัก,False
เบื้องหน้า,False
โพ,False
คลัง,False
บ้านเกิด,False
วารสาร,False
ว่าจ้าง,False
ดำน้ำ,False
เสี่ย,False
มวย,False
เลอ,False
มนุษยชาติ,False
สวดมนต์,False
งวด,False
ปะการัง,False
อภัย,False
เก๋,False
คนขับ,False
ชื่อดัง,False
ผู้ว่า,False
สำเนา,False
กฎกระทรวง,False
ทำเอา,False
ตุลาการ,False
ชง,False
ตอนหลัง,False
เฉือน,False
อาบ,False
คราบ,False
หม่อม,False
บทเพลง,False
ฟุตบอล,True
เจตนารมณ์,False
นารี,False
อุดมคติ,False
เป็นอันมาก,False
ค่าที่,False
คนร้าย,False
ปรีชา,False
บทสนทนา,False
กะทันหัน,False
สกัด,False
เทพเจ้า,True
นั้นแหละ,False
ข้าวเหนียว,True
ปอ,False
น้ำพริก,False
สหาย,False
เอื้อม,False
ผู้ต้องหา,False
เร่งด่วน,False
อุตส่าห์,False
ถู,True
บูรณาการ,False
สลัก,False
ยอ,False
โรงไฟฟ้า,False
มัธยมศึกษา,False
อาณานิคม,False
ระบาด,False
ง่ายดาย,False
น่าน,False
ชายา,False
สายน้ำ,False
ดูงาน,False
เครื่องดนตรี,False
เจ๊,False
แค่นั้น,False
วงเงิน,False
ฟ้องร้อง,False
เบียด,False
อุด,False
เซ็ง,True
บอล,False
ทึบ,False
พาด,False
หนวด,False
ที่อยู่อาศัย,False
ชนชาติ,False
ทะเลสาบ,True
โรย,False
เงินสด,True
แฟ้ม,False
ลัย,False
ปริ,False
ลูกหนี้,False
วนเวียน,False
คาบ,False
เจ้าหนี้,False
ชายหาด,True
พระราชพิธี,False
ส่วนผสม,False
บริบูรณ์,False
แพร,False
ลี้,False
จ่า,False
มือขวา,False
กระดาน,False
ซอก,False
เลขที่,False
ความถี่,False
โทรศัพท์มือถือ,False
สูด,False
ลัด,False
ผลลัพธ์,False
พ้อง,False
พยุง,False
แบบจำลอง,False
บึง,False
กำนัน,False
นิทรรศการ,False
เยอะแยะ,False
คล้ำ,False
หลอดเลือด,False
คีรี,False
เกา,True
คอนเสิร์ต,False
ดื้อ,False
สรรพสิ่ง,False
ลักลอบ,False
ว่างงาน,False
แนะแนว,False
ภาคี,False
ยั่ว,False
ข้อคิด,False
จิ้ม,False
เกย์,False
แต้ม,False
ชอบใจ,False
ตึง,False
วุฒิสภา,False
ผู้ซื้อ,False
เนียน,False
เอ็นดู,False
นัดหมาย,False
โทน,False
หงส์,False
กิโลกรัม,False
เมน,False
นักลงทุน,False
แร่,False
ซัด,False
เอกราช,False
ตอง,False
สืบสวน,False
ลาภ,False
เสมอภาค,False
พลัน,False
ทวน,False
โปร่ง,False
ลุย,False
ระวาง,False
ชุน,False
ภาวนา,False
ฉัตร,False
ต่ำสุด,False
แจ้งความ,False
ข้อกำหนด,False
แนะ,False
ข้อเรียกร้อง,False
ส่งมอบ,False
คำร้อง,False
ลืมตา,False
ญาณ,False
คู่รัก,False
หมู่เกาะ,False
เก็บรักษา,False
วิหาร,False
ข้อเสนอแนะ,False
แยกแยะ,False
เสน,False
เสียเปรียบ,False
แก้ตัว,False
พระกรุณา,False
ผู้รับผิดชอบ,False
คาดการณ์,False
กีดกัน,False
หัวเมือง,False
ตั้งตัว,False
แววตา,False
จูบ,False
วิตามิน,False
นามธรรม,False
เตี่ย,False
กอล์ฟ,False
สาธารณรัฐ,False
ประจวบ,False
เจาะจง,False
ข้อสอบ,False
ส่วนท้องถิ่น,False
ปีงบประมาณ,False
โมฆะ,False
กายภาพ,False
สห,False
บ่งชี้,False
กรัม,False
อคติ,False
คิดมาก,False
ตึงเครียด,False
การ์ด,False
เทือกเขา,False
ลังเล,False
ดีเซล,False
ร้องทุกข์,False
เกร็ง,False
นิจ,False
ทรุด,False
กลาโหม,False
นิดหนึ่ง,False
ระแวง,False
กู้เงิน,False
สโมสร,False
พ่อคุณ,False
ประหลาดใจ,False
ปีศาจ,False
รั้ง,False
ประชาคม,False
เคี้ยว,False
ต้าน,False
คลินิก,False
เฟอร์นิเจอร์,False
เบียดเบียน,False
พวง,False
บรรจง,False
เทนนิส,False
สั่งซื้อ,False
ข้อพิพาท,False
หิมะ,True
หัวหน้าพรรค,False
ถาด,False
เชียร์,False
เซล,False
กรี๊ด,False
วูบ,False
รุ้ง,False
คะแนนเสียง,False
โยกย้าย,False
ที่แท้,False
เริ่มแรก,False
เท่,False
มุ่งหน้า,False
น้ำปลา,False
กรง,False
บวม,False
ฮอร์โมน,False
เบส,False
ระบำ,False
ชื้น,False
กรรมกร,False
กุญแจเสียง,False
ปิ่น,False
กดขี่,False
รัช,False
จ้างงาน,False
กระมัง,False
ไพ,False
ครา,False
พุทธศักราช,True
ชาดก,False
กรรมสิทธิ์,False
อุบล,False
นัง,False
ตอนเย็น,False
ภิกษุ,False
กระเพาะ,False
กิโล,False
ต่อย,False
บังคับบัญชา,False
บ่อน,False
แม่น,False
ข้างเคียง,False
พิกัด,False
พระราชดำริ,False
โปร่งใส,False
ตายตัว,False
เกี่ยวเนื่อง,False
จรด,False
แผนงาน,False
ซอ,False
จำนำ,False
ย่น,False
ปัสสาวะ,False
หมัด,False
กระเทียม,False
ค้ำประกัน,False
ราชธานี,False
ปากกา,True
สืบเนื่อง,False
ยัก,False
มหาอำนาจ,False
เนื้อสัตว์,False
เรียงราย,False
ยัด,False
สะดุ้ง,False
ก๊ก,False
สูงส่ง,False
สวัส,False
จูง,False
นิติ,False
โด่งดัง,False
ไซต์,False
เล็ง,False
เมนู,False
ลวง,False
หิ้ว,False
สายลม,False
นายพล,False
กรด,False
เป้,False
ข้าหลวง,False
บ่า,False
กรรมาธิการ,False
มุข,False
ปิดบัง,False
ช้ำ,False
สนธิสัญญา,False
มะนาว,False
ถิ่นฐาน,False
บรรพ,False
แปะ,False
ออกซิเจน,False
เส้นผม,False
ฟาด,False
สหภาพ,False
ตะกร้า,False
ผู้เยาว์,False
คุณนาย,False
แออัด,True
พื้นผิว,False
ราชกิจจานุเบกษา,False
ค่ำคืน,False
ปวดหัว,False
คลาน,False
ถล่ม,False
คู่หมั้น,False
พรรณนา,False
สัมพันธภาพ,False
เค้ก,False
ยิ้มแย้ม,False
โถง,False
ปัญญาชน,False
ชาตินิยม,False
หน้าผาก,False
ชลประทาน,False
สัมปทาน,False
นิล,False
หันหลัง,False
ฝึกหัด,False
เหลือบ,False
ทุ,False
พนักงานสอบสวน,False
เผ็ด,True
สนั่น,False
ห้างสรรพสินค้า,False
ง่วง,True
ลอด,False
ผู้ส่งออก,False
เงินเฟ้อ,False
รณ,False
เจ้าอยู่หัว,False
หมัก,False
ชี้ขาด,False
มอเตอร์ไซค์,False
กรีด,False
กรมศิลปากร,False
เหี่ยว,False
ฝ่ามือ,False
หน้าร้าน,False
ประถมศึกษา,False
ดุลยภาพ,False
ฟื้นตัว,False
จิ๋ว,True
กลั่นกรอง,False
แอลกอฮอล์,False
ขุ่น,False
ยานพาหนะ,False
โธ่,False
เมื่อย,False
นินทา,True
ลูบ,False
แพน,False
กองกำลัง,False
สปา,False
ร่าเริง,False
