Word,In Anki?
ตลอดชีพ,False
ทำงาน,True
กองทุน,False
ต่อเนื่อง,False
ตอบสนอง,False
กิจวัตรประจำวัน,False
การนำเสนอ,False
จัดหา,False
เกียร์,False
ภาพถ่าย,False
เม็กซิกัน,False
สนามกีฬา,False
แปลภาษา,False
จำนอง,False
นายอำเภอ,False
คลินิก,False
ปั่น,True
พันธมิตร,False
โดยธรรมชาติ,False
หวังว่า,False
ผสม,True
เมนู,False
เรียบ,False
การโฆษณา,False
ตีความ,False
ปลูก,False
อนุญาตให้ออกไป,False
มุสลิม,False
ชัดเจน,False
การจัดเตรียม,False
รวม,False
แยก,False
ฉลาดหลักแหลม,False
พื้นที่จัดเก็บ,False
กรอบ,False
สุจริต,False
ไล่ล่า,False
ถอนหายใจ,False
มั่นใจ,True
คุณประโยชน์,False
รสชาติ,False
ก้าวร้าว,False
คุกกี้,False
ความหวาดกลัว,False
ฟรี,False
คุณค่า,False
ร่ำรวย,False
อัปเดต,False
ฟอรั่ม,False
พันธมิตร,False
มี,True
อาณาจักร,False
อยากรู้,False
ข้าวโพด,True
ไม่ใช่ทั้งสองอย่าง,False
คำนวณ,False
รีบ,True
คำให้การ,False
ประถม,False
โอนย้าย,False
เดิมพัน,False
แม่นยำ,False
กัด,True
ที่ให้ไว้,False
รูปธรรม,False
ขึ้นอยู่กับ,False
ชำเลือง,False
เนื้อเยื่อ,False
ความเข้มข้น,False
นักพัฒนา,False
พบ,True
บัตรลงคะแนน,False
บริโภค,False
เอาชนะ,False
ชีวภาพ,False
ห้อง,True
ในทำนองเดียวกัน,False
ติด,True
กล้า,False
กำลังพัฒนา,False
เสือ,True
อัตราส่วน,False
คนรัก,False
การขยาย,False
เผชิญ,False
เป็นครั้งคราว,False
การว่างงาน,False
สัตว์เลี้ยง,False
แย่มาก,False
ห้องปฏิบัติการ,False
ผู้ดูแลระบบ,False
ลม,True
กองหลัง,False
จรวด,False
การตระเตรียม,False
ญาติ,False
มั่นใจ,True
ยุทธศาสตร์,False
มารีน,False
อ้าง,False
สำนักพิมพ์,False
นวัตกรรม,False
ไฮไลท์,False
ถั่ว,True
นักสู้,False
อันดับ,False
ไฟฟ้า,False
ตัวอย่าง,False
โชค,False
แช่แข็ง,True
การเปลี่ยนแปลง,False
ติดอาวุธ,False
ต่อรองจัดการ,False
เสียงหัวเราะ,False
ภูมิปัญญา,False
ผู้สื่อข่าว,False
ส่วนผสม,False
ฆาตกรรม,False
ผู้ช่วย,False
รักษา,True
มะเขือเทศ,True
ชาวอินเดีย,False
เป็นพยาน,False
วัตถุดิบ,False
ตั้งแต่,True
กาแล็กซี่,False
มีคุณสมบัติ,False
โครงการ,False
gop,False
ความอัปยศ,False
สมาธิ,False
การแข่งขัน,False
การแนะนำ,False
เขตแดน,False
หลอด,False
เทียบกับ,False
พ่อครัว,False
เป็นประจำ,False
น่าเกลียด,True
สกรู,False
โหลด,False
ลิ้น,False
ชาวปาเลสไตน์,False
การเงิน,False
ลำธาร,False
สะโพก,False
มาด้วยกัน,False
ปฏิเสธ,True
การก่อการร้าย,False
ผู้ตอบแบบสอบถาม,False
ผู้บรรยาย,False
โหวต,False
ผู้ลี้ภัย,False
การประกอบ,False
การฉ้อโกง,False
ข้อจำกัด,False
บ้าน,True
ห้างหุ้นส่วน,False
เก็บ,True
ชน,True
เซอร์ไพรส์,False
การเป็นตัวแทน,False
ถือ,True
กระทรวง,False
แบน,False
ฉลาด,False
พยาน,False
ขอโทษ,False
ลงทะเบียน,False
ตลก,True
ซื้อ,True
แตะ,True
โครงสร้างพื้นฐาน,False
โดยธรรมชาติ,False
อิสลาม,False
หลากหลาย,False
โปรดปราน,False
ทางปัญญา,False
แน่น,True
ท่า,False
โชคชะตา,False
ตลาด,True
แน่นอน,True
บทสนทนา,False
บวก,False
ความถี่,False
ชนเผ่า,False
ภายนอก,False
การนัดหมาย,False
แปลง,False
น่าแปลกใจ,False
มือถือ,True
สถานประกอบการ,False
กังวล,True
ลาก่อน,False
ช้อปปิ้ง,False
คนดัง,False
ส.ส,False
ประทับใจ,True
ผู้เสียภาษี,False
ปรับ,True
ต่อสาธารณะ,False
ความภาคภูมิใจ,False
เสื้อผ้า,True
อย่างรวดเร็ว,False
โดเมน,False
ส่วนใหญ่,False
เพดาน,False
alter,False
ที่หลบภัย,False
สุ่ม,False
ภาระผูกพัน,False
อาบน้ำ,True
ขอ,True
นอนหลับ,False
นักดนตรี,False
พิเศษ,True
สิ่งสกปรก,False
พีซี,False
ระฆัง,False
กลิ่น,True
ความเสียหาย,False
พิธี,True
เบาะแส,False
แนวปฏิบัติ,False
ปลอบโยน,False
ใกล้,True
การตั้งครรภ์,False
ยืม,False
ธรรมดา,False
นักท่องเที่ยว,False
แรงจูงใจ,False
กำหนดเอง,False
แก้ม,True
การแข่งขัน,False
สองเท่า,False
ดาวเทียม,False
ใกล้เคียง,False
ครอบคลุม,False
มั่นคง,False
ยา,True
สคริปต์,False
ให้ความรู้,False
มีประสิทธิภาพ,False
เสี่ยง,False
ยินดีต้อนรับ,False
กลัว,True
จิตวิทยา,False
ตรรกะ,False
เศรษฐศาสตร์,False
อัปเดต,False
แต่ถึงอย่างไร,False
ปีศาจ,False
สามสิบ,True
ชนะ,False
การกุศล,False
ไฟเบอร์,False
คลื่น,False
ในอุดมคติ,False
มิตรภาพ,False
สุทธิ,False
แรงจูงใจ,False
แตกต่าง,False
จอง,True
ผู้สังเกตการณ์,False
มนุษยชาติ,False
ผู้รอดชีวิต,False
รั้ว,False
เงียบๆ,False
อารมณ์ขัน,False
วิชาเอก,False
งานศพ,True
โฆษก,False
การขยาย,False
หลวม,False
จม,True
นักประวัติศาสตร์,False
ทำลาย,False
สมดุล,False
เคมี,False
นักร้อง,True
เมา,False
ว่ายน้ำ,True
หอมหัวใหญ่,False
ผู้เชี่ยวชาญ,False
หายไป,False
สีขาว,True
กระทะ,True
แจกจ่าย,False
โง่,False
ดาดฟ้า,False
การสะท้อน,False
ไม่นาน,False
ฐานข้อมูล,False
ไหล,False
ระยะไกล,False
การอนุญาต,False
โดดเด่น,False
ทุกวัน,False
ไลฟ์สไตล์,False
กวาด,False
เปล่า,True
เพียงพอ,False
สิงโต,True
การบริโภค,False
ความสามารถ,False
ฝึกฝน,False
การปล่อยมลพิษ,False
แถบด้านข้าง,False
อึ,True
ตัวแทนจำหน่าย,False
การวัด,False
สำคัญยิ่ง,False
ประทับใจ,True
อบ,False
มหัศจรรย์,False
ที่ปรึกษา,False
ผลผลิต,False
แค่,True
จินตนาการ,True
หัวรุนแรง,False
โศกนาฏกรรม,False
น่ากลัว,False
ที่ปรึกษา,False
ถูกต้อง,False
ร้อยโท,False
อารมณ์เสีย,False
มีเสน่ห์,False
เอเคอร์,False
การวาดภาพ,False
ความพ่ายแพ้,False
ใหม่,True
เรื่องอื้อฉาว,False
เอกอัครราชทูต,False
โอ้,False
จุด,True
เนื้อหา,False
กลม,False
ม้านั่ง,True
แนะนำ,True
เคาน์เตอร์,False
เคมี,False
อัตราต่อรอง,False
หนู,True
สยองขวัญ,False
อุทธรณ์,False
เปราะบาง,False
การป้องกัน,False
สี่เหลี่ยม,False
เซ็กเมนต์,False
ห้าม,True
หาง,False
เป็น,True
แย่,True
อวยพร,False
วรรณกรรม,False
มายากล,False
การนำไปใช้,False
ถูกกฎหมาย,False
เล็กน้อย,False
ชน,True
เปลื้องผ้า,False
หมดหวัง,False
ห่างไกล,False
ความพึงใจ,False
ทางการเมือง,False
ข้อเสนอแนะ,False
ดูแลสุขภาพ,False
อาชญากร,False
สามารถ,False
อิตาเลี่ยน,False
รายละเอียด,False
ผู้ซื้อ,False
ผิด,True
ความร่วมมือ,False
วิชาชีพ,False
เหลือเชื่อ,False
ส้ม,True
ฆ่า,False
ฟ้อง,False
ช่างภาพ,False
วิ่ง,True
การว่าจ้าง,False
แตกต่าง,False
สี,False
ขว้าง,False
กว้างขวาง,False
สลัด,False
บันได,False
สังเกต,False
พระคุณ,False
หย่า,False
เรือ,False
หมู,True
งานที่มอบหมาย,False
ความแตกต่าง,False
พอดี,True
วงจร,False
กรด,False
ชาวแคนาดา,False
หนี,True
ประสิทธิภาพ,False
อนุสรณ์,False
เสนอ,False
สีฟ้า,True
นิติบุคคล,False
iphone,False
การลงโทษ,False
หยุดชั่วคราว,True
ยา,True
ถู,True
โรแมนติก,False
ตำนาน,False
นักเศรษฐศาสตร์,False
ละติน,False
เหมาะสม,False
ผู้ช่วย,False
งานฝีมือ,False
บทกวี,False
ผู้ก่อการร้าย,False
เกลียว,False
ทำด้วยไม้,False
สับสน,False
เรื่อง,True
สิทธิพิเศษ,False
ถ่านหิน,False
คนโง่,False
วัว,True
ลักษณะ,False
พาย,False
ลด,True
รีสอร์ท,False
มรดก,False
อีกครั้ง,False
ความเครียด,False
ตรงไปตรงมา,False
วัตถุ,False
ยกเลิก,False
สืบมา,False
โง่,False
ขอบเขต,False
รูปแบบ,False
ปู่,True
เพราะฉะนั้น,False
ประสงค์,False
ระยะขอบ,False
แผล,False
นิทรรศการ,False
สภานิติบัญญัติ,False
นอกจากนี้,False
ภาพเหมือน,False
คาทอลิก,False
ยังชีพประคับประคอง,False
ยูนิฟอร์ม,False
เจ็บปวด,False
ดัง,True
ความมหัศจรรย์,False
อันตราย,True
ศูนย์,True
ชั้นเชิง,False
หน้ากาก,False
เงียบสงบ,False
เงินเฟ้อ,False
การล่าสัตว์,False
ทางร่างกาย,False
สุดท้าย,False
เนื้อ,True
ชั่วคราว,True
เพื่อน,True
เส้นประสาท,False
ปอด,False
มั่นคง,False
พาดหัวข่าว,False
กะทันหัน,False
ประสบความสำเร็จ,False
จำเลย,False
เสา,False
ทำให้พึงพอใจ,False
ทางเข้า,False
อากาศยาน,False
ถอน,False
ตู้,True
ญาติ,False
ซ้ำแล้วซ้ำเล่า,False
ความสุข,False
การรับเข้าเรียน,False
ความสัมพันธ์,False
สัดส่วน,False
ข้อพิพาท,False
ลูกอม,False
รางวัล,True
ที่ปรึกษา,False
การบันทึก,False
กอง,False
การระเบิด,False
แต่งตั้ง,False
โซฟา,True
องค์ความรู้,False
เฟอร์นิเจอร์,False
ความหมาย,False
ปลื้มปีติ,False
มายากล,False
สูท,False
กรรมาธิการ,False
ชั้นวาง,False
มหาศาล,False
นักรบ,False
ฟิสิกส์,False
โรงรถ,False
รสชาติ,False
บีบ,False
โดดเด่น,False
ห้าสิบ,True
เลือนหายไป,False
เตาอบ,False
ความพึงพอใจ,False
การเลือกปฏิบัติ,False
ภาวะถดถอย,False
ข้อกล่าวหา,False
บูม,False
รายสัปดาห์,False
เมื่อเร็ว ๆ นี้,False
ข้อจำกัด,False
เพชร,False
เอกสาร,True
แตก,True
ความเชื่อมั่น,False
ส้น,False
ปลอม,False
ชื่อเสียง,False
ส่องแสง,False
แกว่ง,False
รอบรองชนะเลิศ,False
นักแสดงหญิง,False
โกง,True
รูปแบบ,False
การโต้เถียง,False
รถยนต์,True
ยินยอม,False
ร้านขายของชำ,False
สำนักงานใหญ่,False
ฉีก,False
อันดับ,False
ร่มเงา,False
ควบคุม,False
เมตร,False
โอลิมปิก,False
ท่อ,False
อดทน,False
การเฉลิมฉลอง,False
กำมือ,False
ลิขสิทธิ์,False
ขึ้นอยู่กับ,False
ลายเซ็น,False
บิชอป,False
เสริมความแข็งแกร่ง,False
ซุป,False
สิทธิ,False
ใครก็ตาม,False
ผู้ให้บริการ,False
วันครบรอบ,False
พิซซ่า,False
จริยธรรม,False
ตำนาน,False
อินทรี,False
ทุนการศึกษา,False
แตก,True
งานวิจัย,False
สมาชิก,False
ยืน,True
การครอบครอง,False
สนธิสัญญา,False
ส่วนหนึ่ง,False
สติ,True
การผลิต,False
ประกาศ,False
ยาง,False
ไม่,False
แต่งหน้า,False
โผล่,False
การทำนาย,False
ความมั่นคง,False
ติดตาม,False
บรรทัดฐาน,False
ไอริช,False
อัจฉริยะ,False
ค่อยๆ,False
โอเปอเรเตอร์,False
ห้างสรรพสินค้า,False
ข่าวลือ,False
กวี,False
แนวโน้ม,False
ภายหลัง,False
มนุษย์ต่างดาว,False
ระเบิด,False
เย็น,True
เป็นที่ถกเถียง,False
ซ่อมบำรุง,False
ความกล้าหาญ,False
เกิน,True
แน่น,True
อาจารย์ใหญ่,False
วัคซีน,False
บัตรประจำตัว,False
แซนวิช,False
วัว,True
เลนส์,False
สิบสอง,False
กระแสหลัก,False
ตำแหน่งประธานาธิบดี,False
ความซื่อสัตย์,False
แตกต่าง,False
ฉลาด,False
รอง,False
อคติ,False
สมมติฐาน,False
สิบห้า,False
การเสนอชื่อ,False
ล่าช้า,False
การปรับตัว,False
การลงโทษ,False
เรนเดอร์,False
ร้านค้า,False
ยอมรับได้,False
ซึ่งกันและกัน,False
สูง,True
การตรวจสอบ,False
มีความหมาย,False
คอมมิวนิสต์,False
เหนือกว่า,False
สกุลเงิน,False
กลุ่ม,True
เคล็ดลับ,True
เปลวไฟ,False
กีตาร์,False
หลักคำสอน,False
ชาวปาเลสไตน์,False
ลอย,True
พาณิชย์,False
ประดิษฐ์,False
หุ่นยนต์,False
รวดเร็ว,False
ที่ราบ,False
ตามลำดับ,False
อนุภาค,False
ข้าม,True
ถุงมือ,True
จนถึง,True
แก้ไข,True
ปานกลาง,False
แจ๊ส,False
ทารก,False
สรุป,False
เซิร์ฟเวอร์,False
หนัง,True
รังสี,False
พรอมต์,False
การทำงาน,False
องค์ประกอบ,False
ปฏิบัติการ,False
ยืนยัน,False
กรณี,False
วาทกรรม,False
ดัง,True
ทิ้ง,True
สุทธิ,False
สัตว์ป่า,False
ฟุตบอล,True
ซับซ้อน,False
อาณัติ,False
เฝ้าสังเกต,False
ตัวเมือง,False
ฝันร้าย,False
บาร์เรล,False
ไม่มีที่อยู่อาศัย,False
โลก,True
อึดอัด,False
ดำเนินการ,False
รู้สึก,True
กับดัก,False
ท่าทาง,True
ซีด,False
เต็นท์,False
ผู้รับ,False
ขอบฟ้า,False
การวินิจฉัย,False
มาก,True
พระกิตติคุณ,False
โดยอัตโนมัติ,False
การต่อสู้,False
จังหวะ,False
เดินเตร่,False
เป็ด,True
ข้าว,True
สัตว์ร้าย,False
กังวล,True
ข้อสังเกต,False
ผ้า,True
อารยธรรม,False
อบอุ่น,True
คอรัปชั่น,False
ทรุด,False
แหม่ม,False
อย่างมาก,False
การประชุมเชิงปฏิบัติการ,False
สอบถามรายละเอียดเพิ่มเติม,False
ซีดี,False
ชื่นชม,False
ไม่รวม,False
ปืนไรเฟิล,False
ตู้เสื้อผ้า,False
การรายงาน,False
เส้นโค้ง,False
ปะ,True
ทัชดาวน์,False
ทดลอง,False
รายได้,True
นักล่า,False
บิน,True
อุโมงค์,False
คณะ,False
ประพฤติ,False
เช่า,True
เยอรมัน,False
กระตุ้น,False
คุณลักษณะ,False
ผู้สูงอายุ,False
เสมือน,False
ขั้นต่ำ,False
ความอ่อนแอ,False
ความก้าวหน้า,False
เอกสาร,True
ปานกลาง,False
คุณธรรม,False
ออนซ์,False
ทรุด,False
ล่าช้า,False
เกี่ยวกับกีฬา,False
ความสับสน,False
นิติบัญญัติ,False
อำนวยความสะดวก,False
เที่ยงคืน,True
กวาง,True
ทาง,True
รับ,True
มรดก,False
ประชุมสุดยอด,False
ดาบ,False
กล้องโทรทรรศน์,False
บริจาค,False
ใบมีด,False
นิ้วเท้า,True
เกษตรกรรม,False
สวน,True
บังคับใช้,False
สรรหาคน,False
โปรดปราน,False
ปริมาณ,False
เกี่ยวกับ,False
บูรณาการ,False
ประเมินค่า,False
ขว้าง,False
ใบสั่งยา,False
ค้าปลีก,False
การรับเป็นบุตรบุญธรรม,False
รายเดือน,False
ถึงตาย,False
หลุมฝังศพ,False
เชือก,False
เชื่อถือได้,False
ฉลาก,False
ธุรกรรม,False
สนามหญ้า,False
สม่ำเสมอ,False
ภูเขา,True
ฟอง,True
สั้นๆ,False
ดูดซับ,False
เจ้าหญิง,False
บันทึก,False
ผ้าห่ม,False
หัวเราะ,True
อาณาจักร,False
คาดหวัง,False
แมลง,False
หลัก,False
อุทิศ,False
ผู้ได้รับการเสนอชื่อ,False
การเปลี่ยนแปลง,False
วัด,True
ความรู้สึก,False
การมาถึง,False
แห้ว,False
การเปลี่ยนแปลง,False
สาธิต,False
มลพิษ,False
โปสเตอร์,False
เล็บ,False
ไม่แสวงหากำไร,False
ร้องไห้,True
คำแนะนำ,False
จัดแสดง,False
ปากกา,True
ขัดจังหวะ,False
มะนาว,False
การล้มละลาย,False
ลาออก,False
ที่เด่น,False
การบุกรุก,False
ศักดิ์สิทธิ์,False
ทดแทน,False
วาดภาพ,False
ล่า,False
แยกแยะ,False
ละลาย,False
ฉันทามติ,False
จูบ,False
ภาษาฝรั่งเศส,False
ฮาร์ดแวร์,False
รถไฟ,True
เย็น,True
เพื่อน,True
แห้ง,False
เกาหลี,False
ห้องโดยสาร,False
การรับประทานอาหาร,False
เสรีนิยม,False
งู,True
ยาสูบ,False
ปฐมนิเทศ,False
สิ่งกระตุ้น,False
ที่ไหนก็ได้,True
ยึด,False
ใช้ในทางที่ผิด,False
ความยุ่งเหยิง,False
ลงโทษ,True
เซ็กซี่,False
พรรณนา,False
ป้อนข้อมูล,False
ดูเหมือน,False
แพร่หลาย,False
คู่แข่ง,False
พลิก,False
น้องใหม่,False
บริจาค,False
ธุรการ,False
ผู้บริจาค,False
ค่อยๆ,False
มองข้าม,False
ห้องน้ำ,True
พึงพอใจ,False
คล้ายคลึงกับ,False
อุดมการณ์,False
ความรุ่งโรจน์,False
ขีดสุด,False
อวัยวะ,False
ข้าม,True
เริ่มต้น,False
แปรง,False
อิฐ,False
ไส้,True
การจอง,False
กบฏ,False
ที่ผิดหวัง,False
ต้นโอ๊ก,False
ถูกต้อง,False
อาจารย์,True
กู้ภัย,False
การเหยียดเชื้อชาติ,False
เงินบำนาญ,False
โรคเบาหวาน,False
โดยรวม,False
กลุ่ม,True
กระตือรือร้น,False
กัญชา,True
การต่อสู้,False
ชื่นชม,False
ชุดแต่งกาย,False
ที่หก,False
บ่อย,True
แรงบันดาลใจ,False
ส้ม,True
คอนกรีต,False
การทำอาหาร,False
การกบฏ,False
ลักษณะนิสัย,False
รถตู้,True
สถาบัน,False
กระเทียม,False
ดื่มเหล้า,False
การตอบสนอง,False
คริสตัล,False
ยืด,False
มือโปร,False
ที่เกี่ยวข้อง,False
เฮลิคอปเตอร์,False
ที่ปรึกษา,False
สมการ,False
โรมัน,False
ช่ำชอง,False
เวลา,True
สมเด็จพระสันตะปาปา,False
โอเปร่า,False
จริยธรรม,False
ภูเขา,True
ข้อบ่งชี้,False
แรงจูงใจ,False
ระเบียง,False
เสริมกำลัง,False
จ้องมอง,False
ของเราเอง,False
ตัก,False
เขียนไว้,False
ย้อนกลับ,False
สตาร์ทเตอร์,False
บาดเจ็บ,False
เรื้อรัง,False
ต่อ,True
พิเศษ,True
พันเอก,False
สำเนา,False
เนื้อวัว,False
ต่างประเทศ,False
ขอบคุณพระเจ้า,False
ความเข้ม,False
ความต้องการ,False
ถ้ำ,False
ชั้นใต้ดิน,False
ที่เกี่ยวข้อง,False
ไม่เหมือน,False
น่าหลงใหล,False
มีปฏิสัมพันธ์,False
ภาพประกอบ,False
รายวัน,False
แก่นแท้,False
คอนเทนเนอร์,False
ขับรถ,False
สิ่งของ,False
พลวัต,False
ยิม,False
ค้างคาว,False
วิงวอน,False
การส่งเสริม,False
ความไม่แน่นอน,False
ความเป็นเจ้าของ,False
อย่างเป็นทางการ,False
แท็ก,False
สารคดี,True
ลำต้น,False
น้ำท่วม,True
ความผิด,False
ข้างใน,True
เตือน,False
ไก่งวง,False
จัดการ,False
วินิจฉัย,False
ล้ำค่า,False
กลืน,False
ริเริ่ม,False
ฟิตเนส,False
จำกัด,False
อ่าว,True
สนับสนุน,False
แม่,True
คาดไม่ถึง,False
ยัก,False
เกษตรกรรม,False
เสียสละ,False
คลื่นความถี่,False
มังกร,True
แบคทีเรีย,False
ชายฝั่ง,False
บาทหลวง,False
หน้าผา,False
เรือ,False
เพียงพอ,False
ข่มขืน,False
ส่วนที่เพิ่มเข้าไป,False
แท็คเกิล,False
อาชีพ,True
เขียน,True
ชิ้น,False
กล้าหาญ,False
ทหาร,True
สิ่งเร้า,False
สิทธิบัตร,False
ผง,False
รุนแรง,False
ความวุ่นวาย,False
ชุด,True
นี้,False
เปียโน,False
แปลกใจ,True
ให้ยืม,False
อย่างถูกต้อง,False
โครงการ,False
ปกครอง,False
เจียมเนื้อเจียมตัว,False
แบ่งปัน,False
นักจิตวิทยา,False
คนรับใช้,False
ล้นหลาม,False
ลิฟต์,False
ชาวสเปน,False
พระเจ้า,False
การแพร่เชื้อ,False
ก้น,False
อย่างธรรมดา,False
คาวบอย,False
ผ่อนปรน,False
เจตนา,False
การให้คำปรึกษา,False
อ่อนโยน,False
จังหวะ,False
สั้น,True
ความซับซ้อน,False
อย่างไรก็ตาม,False
ประสิทธิผล,False
เหงา,False
สถิติ,False
เวลานาน,False
ความเครียด,False
บริษัท,True
ขยะ,False
อุทิศ,False
ความเร็ว,False
กิจการ,False
ล็อค,False
ผู้ช่วย,False
บอบบาง,False
คัน,False
สูงสุด,False
พลเรือน,False
เสื้อยืด,True
อดทน,False
พลเรือน,False
ตะกร้า,False
เข้มงวด,False
ผู้แพ้,False
แฟรนไชส์,False
นักบุญ,False
จุดมุ่งหมาย,False
ดำเนินคดี,False
กัด,True
เนื้อเพลง,False
สารประกอบ,False
สถาปัตยกรรม,False
เข้าถึง,False
ปลายทาง,True
รับมือ,False
จังหวัด,True
ผลรวม,False
บรรยาย,False
หก,True
แท้,False
ชั้นบน,False
ประท้วง,False
การค้าขาย,False
โปรด,True
การยอมรับ,False
การเปิดเผย,False
มีนาคม,False
ตัวบ่งชี้,False
การทำงานร่วมกัน,False
สำนวน,False
ปรับแต่ง,False
สแลม,False
หลีกเลี่ยงไม่ได้,False
ลิง,True
จนถึง,True
มาตรการ,False
มีประสิทธิผล,False
อาจารย์ใหญ่,False
เสร็จ,True
ยีนส์,False
สหาย,False
นักโทษ,False
เพิ่ม,False
ผู้รับ,False
ในทางปฏิบัติ,False
อาร์เรย์,False
โน้มน้าว,False
บ่อนทำลาย,False
ใช่,False
ฟาร์มปศุสัตว์,False
ลูกเสือ,False
เหรียญ,True
ไม่มีที่สิ้นสุด,False
การแปล,False
สกี,False
การอนุรักษ์,False
ที่อยู่อาศัย,False
ผู้รับเหมา,False
รถพ่วง,False
เหยือก,False
ผ้าขนหนู,False
ลาก่อน,False
อันตราย,True
โบนัส,False
อย่างมาก,False
ประเภท,True
ผู้โทร,False
ทางออก,False
ตะขอ,False
พฤติกรรม,False
ละเว้น,False
หลุม,False
อาสาสมัคร,True
น่าเบื่อ,False
ตะขอ,False
ระงับ,False
คอเลสเตอรอล,False
ปิด,True
โฆษณา,False
ระเบิด,False
ปรึกษา,False
เผชิญ,False
ความเชี่ยวชาญ,False
ผู้สร้าง,False
สงบ,True
อารมณ์เสีย,False
ให้,True
ยาเม็ด,False
เป่า,False
การพิจารณาคดี,False
ปล่อย,False
ภาวะโลกร้อน,False
ทุน,False
มีเหตุผล,False
คลาสสิก,False
ใช้,True
ต้นสน,False
อดีต,False
ขม,True
อารักขา,False
ศัลยแพทย์,False
ซื้อได้,False
เทนนิส,False
ศิลปะ,False
ดาวน์โหลด,False
ความทุกข์,False
ความแม่นยำ,False
การรู้หนังสือ,False
คลัง,False
เก่ง,True
มงกุฎ,False
ที่สำคัญ,False
เปลือย,False
ล่องหน,False
จ่า,False
กฎระเบียบ,False
นิ้วหัวแม่มือ,False
อาณานิคม,False
ที่เดิน,False
เข้าถึงได้,False
สาปแช่ง,False
บูรณาการ,False
คู่สมรส,False
รางวัล,True
ความตื่นเต้น,False
ที่อยู่อาศัย,False
ตัวหนา,False
วัยรุ่น,False
กรีก,False
ตุ๊กตา,False
ออกซิเจน,False
การเงิน,False
แรงโน้มถ่วง,False
การทำงาน,False
พระราชวัง,True
เสียงก้อง,False
ฝ้าย,False
กู้ภัย,False
โดยประมาณ,False
โปรแกรม,False
รับรอง,True
ผู้ร่างกฎหมาย,False
การกำหนด,False
แฟลช,False
พร้อมกัน,False
พลวัต,False
เปลือก,False
คำใบ้,False
กรอบ,False
ดูแล,True
รีบ,True
ศาสนาคริสต์,False
ทำให้เสียสมาธิ,False
ห้าม,True
ถูกกล่าวหา,False
กฎเกณฑ์,False
ค่า,False
ชีววิทยา,False
สาธารณรัฐ,False
ผู้ติดตาม,False
น่ารังเกียจ,False
ชัดเจน,False
ก่อน,True
สารภาพ,False
มีสิทธิ์,False
รูปภาพ,True
หิน,False
กับดัก,False
ยินยอม,False
ปั๊ม,True
ลง,True
เลือด,True
เกลียด,True
เป็นครั้งคราว,False
กระโปรงหลังรถ,False
ห้าม,True
อย่างยั่งยืน,False
ท้อง,True
ธนาคาร,True
ไอ้สารเลว,False
วารสารศาสตร์,False
แฟลช,False
เฉลี่ย,False
อุปสรรค,False
สันเขา,False
รักษา,True
ไอ้สารเลว,False
เชียร์,False
ขอโทษ,False
เนื้องอก,False
สถาปนิก,False
ข้อมือ,False
ท่าเรือ,True
หล่อ,True
พล่าม,False
อาณาจักร,False
เดิมพัน,False
บิด,False
สารวัตร,False
การเฝ้าระวัง,False
การบาดเจ็บ,False
สร้างใหม่,False
โรแมนติก,False
ทั้งหมด,False
วันกำหนดส่ง,False
อายุ,False
คลาสสิก,False
ถ่ายทอด,False
ค่าตอบแทน,False
แมลง,False
อภิปราย,False
ผลผลิต,False
รัฐสภา,False
สวีท,False
ต่อต้าน,False
พับ,False
การแยกจากกัน,False
ปีศาจ,False
การกิน,False
โครงสร้าง,False
นอกจากนี้,False
ความเท่าเทียมกัน,False
ตรรกะ,False
ความน่าจะเป็น,False
รอคอย,False
ใจกว้าง,False
การเข้าซื้อกิจการ,False
การดูแล,False
ประนีประนอม,False
ทักทาย,False
ขยะ,False
ตุลาการ,False
แผ่นดินไหว,False
บ้า,False
เหมือนจริง,False
ตื่น,True
ประกอบ,False
ความจำเป็น,False
แตร,False
พารามิเตอร์,False
กริป,False
แก้ไข,True
สัญญาณ,False
สปอนเซอร์,False
คณิตศาสตร์,False
โถงทางเดิน,False
แอฟริกันอเมริกัน,False
ใด ๆ,False
ความรับผิด,False
คลาน,False
ทฤษฎี,False
ประณาม,False
ของเหลว,False
บ้านเกิด,False
เทคโนโลยี,False
การสอบ,False
สมอ,False
สะกด,True
กำลังพิจารณา,False
มีสติ,False
วิตามิน,False
เป็นที่รู้จัก,False
ตัวประกัน,False
จอง,True
อย่างแข็งขัน,False
โรงสี,False
วัยรุ่น,False
เคารพ,False
เรียกค้น,False
กำลังประมวลผล,False
ความรู้สึก,False
ถวาย,False
ทางปาก,False
มั่นใจ,True
การถ่ายภาพ,False
เหรียญ,True
แล็ปท็อป,False
ตีกลับ,False
ความดี,False
สังกัด,False
ต่อย,False
ระเบิด,False
ผึ้ง,False
พร,True
สั่งการ,False
ต่อเนื่อง,False
ข้างต้น,False
ลงจอด,False
ซ่อมแซม,False
กังวล,True
พิธีกรรม,False
อาบน้ำ,True
แอบดู,False
ในอดีต,False
โคลน,False
สแกน,False
เตือนความจำ,False
ของเธอ,False
ความเป็นทาส,False
หัวหน้างาน,False
ปริมาณ,False
โอลิมปิก,False
เพลิดเพลิน,False
ความลาดชัน,False
กระโปรง,True
ทางออก,False
ม่าน,False
ประกาศ,False
ผนึก,False
มีภูมิคุ้มกัน,False
สลับกัน,False
ปฏิทิน,False
วรรค,False
เหมือนกัน,True
เครดิต,False
เสียใจ,True
เควส,False
แบน,False
ผู้ประกอบการ,False
ระบุ,False
สะดุด,False
ดินเหนียว,False
กลางวัน,False
